"","Cand_Name","Cand_Office_St","Cand_Office_Dist","Cand_Party_Affiliation","Year","recent_presidential_vote","percent_bachelor_or_above","gov_party","Party_Previous_Vote_Share","Incumbent","minority_percentage","Gender","Presidential_Approval_Rating","Same_Party_As_President","seat_transition","Median_Income","name_commonness","Primary.Vote.Percent","labor_force","Raised","Spent"
"147","CARLSON, THOMAS A JR","AZ",8,"REP",2010,0.502409117,34.1,"REP",0.42816801,0,0.14227,"1",0.43,FALSE,NA,49825,20,"","77.7",1692503.57,1653552.57
"151","GIFFORDS, GABRIELLE","AZ",8,"DEM",2010,0.502409117,34.1,"REP",0.54720562,1,0.14227,"0",0.43,TRUE,NA,49825,500,"100.00","77.7",3504409.93,3888405.81
"148","GOSS, VINCENT ANDREW","AZ",8,"REP",2010,0.502409117,34.1,"REP",0.42816801,0,0.14227,"1",0.43,FALSE,NA,49825,98,"0.56","77.7",1692503.57,1653552.57
"154","KELLY, JESSE","AZ",8,"REP",2010,0.502409117,34.1,"REP",0.42816801,0,0.14227,"1",0.43,FALSE,NA,49825,66,"48.31","77.7",1692503.57,1653552.57
"149","MILLER, BRIAN ALLAN","AZ",8,"REP",2010,0.502409117,34.1,"REP",0.42816801,0,0.14227,"1",0.43,FALSE,NA,49825,8,"7.41","77.7",1692503.57,1653552.57
"153","PATON, JONATHAN","AZ",8,"REP",2010,0.502409117,34.1,"REP",0.42816801,0,0.14227,"1",0.43,FALSE,NA,49825,32,"41.55","77.7",1692503.57,1653552.57
"150","QUICK, JAY DUDLEY","AZ",8,"REP",2010,0.502409117,34.1,"REP",0.42816801,0,0.14227,"1",0.43,FALSE,NA,49825,116,"2.17","77.7",1692503.57,1653552.57
"152","STOLTZ, STEVEN","AZ",8,"LIB",2010,0.502409117,34.1,"REP",0.024617231,0,0.14227,"1",0.43,FALSE,NA,49825,19,"100.00","77.7",NA,NA
"156","FRANCK, RANDY","CA",1,"REP",2010,0.704198421,28.4,"REP",0.233595665,0,0.22115,"1",0.56,FALSE,1,48003,77,"39.54","78.88947",114869.11,109276.65
"158","HANKS, LOREN L","CA",1,"REP",2010,0.704198421,28.4,"REP",0.233595665,0,0.22115,"1",0.56,FALSE,1,48003,500,"60.46","78.88947",114869.11,109276.65
"157","RODRIGUES, MIKE","CA",1,"LIB",2010,0.704198421,28.4,"REP",0,0,0.22115,"1",0.56,FALSE,1,48003,1,"100.00","78.88947",NA,NA
"159","THOMPSON, MIKE MR.","CA",1,"DEM",2010,0.704198421,28.4,"REP",0.681001955,1,0.22115,"1",0.56,TRUE,1,48003,1,"100.00","78.88947",1912475.17,1901459.62
"155","WOLMAN, CAROL STONE","CA",1,"GRE",2010,0.704198421,28.4,"REP",0.085354182,0,0.22115,"0",0.56,FALSE,1,48003,130,"100.00","78.88947",NA,NA
"163","HERGER, WALLY","CA",2,"REP",2010,0.491594728,20.4,"REP",0.578949978,1,0.18667,"1",0.56,FALSE,0,42249,500,"65.26","78.17143",1010414.59,863128.49
"160","JENSEN, MARK A.","CA",2,"W",2010,0.491594728,20.4,"REP",0,0,0.18667,"1",0.56,FALSE,0,42249,18,"","78.17143",NA,NA
"161","REED, JAMES E","CA",2,"DEM",2010,0.491594728,20.4,"REP",0.421050022,0,0.18667,"1",0.56,TRUE,0,42249,5,"100.00","78.17143",137553.75,135634.67
"162","STIGLICH, PETER VINCENT","CA",2,"REP",2010,0.491594728,20.4,"REP",0.578949978,0,0.18667,"1",0.56,FALSE,0,42249,55,"34.74","78.17143",1010414.59,863128.49
"171","BERA, AMERISH","CA",3,"DEM",2010,0.595003484,29,"REP",0.439333728,0,0.30802,"1",0.56,TRUE,0,61853,500,"100.00","77.4",2942764.14,2935828.38
"166","DAVIS, GARY","CA",3,"DEM",2010,0.595003484,29,"REP",0.439333728,0,0.30802,"1",0.56,TRUE,0,61853,47,"8.50","77.4",2942764.14,2935828.38
"164","DURSTON, BILL","CA",3,"DEM",2010,0.595003484,29,"REP",0.439333728,0,0.30802,"1",0.56,TRUE,0,61853,9,"","77.4",2942764.14,2935828.38
"170","FAVIS, STEVE DONALD","CA",3,"IND",2010,0.595003484,29,"REP",0,0,0.30802,"1",0.56,FALSE,0,61853,159,"","77.4",NA,NA
"167","LEIDECKER, JERRY L","CA",3,"AIP",2010,0.595003484,29,"REP",0,0,0.30802,"1",0.56,FALSE,0,61853,63,"100.00","77.4",NA,NA
"169","LUNGREN, DANIEL E.","CA",3,"REP",2010,0.595003484,29,"REP",0.494908389,1,0.30802,"1",0.56,FALSE,0,61853,12,"100.00","77.4",2025541.46,1974501.49
"168","ROSKEY, MICHAEL","CA",3,"PAF",2010,0.595003484,29,"REP",0,0,0.30802,"1",0.56,FALSE,0,61853,1,"100.00","77.4",NA,NA
"165","SLATON, BILL","CA",3,"DEM",2010,0.595003484,29,"REP",0.439333728,0,0.30802,"1",0.56,TRUE,0,61853,9,"","77.4",2942764.14,2935828.38
"173","BABICH, MICHAEL","CA",4,"REP",2010,0.534013145,29.6,"REP",0.50243388,0,0.14928,"1",0.56,FALSE,4,60629,1,"21.52","78.3",1871673.55,1703386.7
"172","BROWN, CHARLES","CA",4,"DEM",2010,0.534013145,29.6,"REP",0.49756612,0,0.14928,"1",0.56,TRUE,4,60629,23,"100.00","78.3",32176,24671.68
"175","CURTIS, CLINT","CA",4,"DEM",2010,0.534013145,29.6,"REP",0.49756612,0,0.14928,"1",0.56,TRUE,4,60629,500,"100.00","78.3",32176,24671.68
"174","EMERY, BENJAMIN 'BEN'","CA",4,"GRE",2010,0.534013145,29.6,"REP",0,0,0.14928,"1",0.56,FALSE,4,60629,44,"100.00","78.3",NA,NA
"176","MCCLINTOCK, THOMAS","CA",4,"REP",2010,0.534013145,29.6,"REP",0.50243388,1,0.14928,"1",0.56,FALSE,4,60629,20,"78.48","78.3",1871673.55,1703386.7
"178","FRINK, GERALD ALLEN","CA",5,"PAF",2010,0.595243796,25.4,"REP",0,0,0.46878,"1",0.56,FALSE,4,43953,104,"100.00","77.1",NA,NA
"177","LACY , TONY","CA",5,"W",2010,0.595243796,25.4,"REP",0,0,0.46878,"1",0.56,FALSE,4,43953,500,"","77.1",NA,NA
"179","MATSUI, DORIS","CA",5,"DEM",2010,0.595243796,25.4,"REP",0.742655604,1,0.46878,"0",0.56,TRUE,4,43953,500,"100.00","77.1",835400.43,842505.42
"180","SMITH, PAUL","CA",5,"REP",2010,0.595243796,25.4,"REP",0.208007958,0,0.46878,"1",0.56,FALSE,4,43953,27,"56.68","77.1",19141.29,19534.3
"181","SMITT, ERIK","CA",5,"REP",2010,0.595243796,25.4,"REP",0.208007958,0,0.46878,"1",0.56,FALSE,4,43953,87,"43.32","77.1",19141.29,19534.3
"186","HALLIWELL, MIKE","CA",6,"DEM",2010,0.768707659,40.5,"REP",0.716913991,0,0.17882,"1",0.56,TRUE,0,64391,1,"0.01","77.2",846466.17,898626.51
"188","JUDD, JAMES O JR.","CA",6,"REP",2010,0.768707659,40.5,"REP",0.240580968,0,0.17882,"1",0.56,FALSE,0,64391,5,"67.89","77.2",151842.86,151842.86
"185","ROBERTS, DANIEL W","CA",6,"AIP",2010,0.768707659,40.5,"REP",0,0,0.17882,"1",0.56,FALSE,0,64391,12,"100.00","77.2",NA,NA
"182","ROMANOWSKY, PETER CHRISTIAN","CA",6,"REP",2010,0.768707659,40.5,"REP",0.240580968,0,0.17882,"1",0.56,FALSE,0,64391,55,"","77.2",151842.86,151842.86
"184","RUYLE, EUGENE E","CA",6,"PAF",2010,0.768707659,40.5,"REP",0,0,0.17882,"1",0.56,FALSE,0,64391,161,"100.00","77.2",NA,NA
"183","SMOLLEN, JOEL","CA",6,"LIB",2010,0.768707659,40.5,"REP",0.042505041,0,0.17882,"1",0.56,FALSE,0,64391,75,"100.00","77.2",NA,NA
"187","WOOLSEY, LYNN C.","CA",6,"DEM",2010,0.768707659,40.5,"REP",0.716913991,1,0.17882,"0",0.56,TRUE,0,64391,164,"99.99","77.2",846466.17,898626.51
"190","FITZGERALD, JOHN","CA",7,"DEM",2010,0.681004684,25.5,"REP",0.728201284,0,0.44074,"1",0.56,TRUE,4,61315,6,"14.96","77.5",972502.15,1008838.16
"194","FULLER-KENDALL, VIRGINIA","CA",7,"REP",2010,0.681004684,25.5,"REP",0.217938179,0,0.44074,"0",0.56,FALSE,4,61315,159,"","77.5",108490.78,108490.78
"192","MILLER, GEORGE","CA",7,"DEM",2010,0.681004684,25.5,"REP",0.728201284,1,0.44074,"1",0.56,TRUE,4,61315,53,"85.04","77.5",972502.15,1008838.16
"189","PETERSEN, ROGER ALLEN","CA",7,"REP",2010,0.681004684,25.5,"REP",0.217938179,0,0.44074,"1",0.56,FALSE,4,61315,92,"23.37","77.5",108490.78,108490.78
"191","RAY, EUGENE","CA",7,"REP",2010,0.681004684,25.5,"REP",0.217938179,0,0.44074,"1",0.56,FALSE,4,61315,161,"5.85","77.5",108490.78,108490.78
"193","TUBBS, RICHARD STEPHEN II","CA",7,"REP",2010,0.681004684,25.5,"REP",0.217938179,0,0.44074,"1",0.56,FALSE,4,61315,16,"57.07","77.5",108490.78,108490.78
"197","BERG, PHILIP ZIMT","CA",8,"LIB",2010,0.861222145,50.1,"REP",0.022801292,0,0.48147,"1",0.56,FALSE,4,69926,90,"100.00","76.6",NA,NA
"200","DENNIS, JOHN","CA",8,"REP",2010,0.861222145,50.1,"REP",0.096807328,0,0.48147,"1",0.56,FALSE,4,69926,6,"54.88","76.6",2438013.43,2311477.24
"196","LA RIVA, GLORIA E","CA",8,"PAF",2010,0.861222145,50.1,"REP",0,0,0.48147,"0",0.56,FALSE,4,69926,500,"100.00","76.6",NA,NA
"199","PELOSI, NANCY","CA",8,"DEM",2010,0.861222145,50.1,"REP",0.718661371,1,0.48147,"0",0.56,TRUE,4,69926,78,"100.00","76.6",2597318.64,2762400.22
"195","SHIELDS, SUMMER J","CA",8,"W",2010,0.861222145,50.1,"REP",0,0,0.48147,"0",0.56,FALSE,4,69926,500,"","76.6",NA,NA
"198","WALSH, DANA","CA",8,"REP",2010,0.861222145,50.1,"REP",0.096807328,0,0.48147,"0",0.56,FALSE,4,69926,57,"45.12","76.6",2438013.43,2311477.24
"203","ALLEN, LARRY","CA",9,"PAF",2010,0.800612436,42.6,"REP",0,0,0.52491,"1",0.56,FALSE,4,53286,58,"100.00","76.95333",NA,NA
"204","EYER, JAMES M.","CA",9,"LIB",2010,0.800612436,42.6,"REP",0.042161383,0,0.52491,"1",0.56,FALSE,4,53286,5,"100.00","76.95333",NA,NA
"201","HASIMOTO, GERALD","CA",9,"REP",2010,0.800612436,42.6,"REP",0.096963256,0,0.52491,"1",0.56,FALSE,4,53286,104,"","76.95333",0,0
"202","HELLER, DAVE","CA",9,"GRE",2010,0.800612436,42.6,"REP",0,0,0.52491,"1",0.56,FALSE,4,53286,4,"100.00","76.95333",NA,NA
"205","LEE, BARBARA","CA",9,"DEM",2010,0.800612436,42.6,"REP",0.860644813,1,0.52491,"0",0.56,TRUE,4,53286,76,"100.00","76.95333",1156048.78,1156304.13
"207","ATTWOOD, TIFFANY","CA",10,"DEM",2010,0.695085222,39.4,"REP",0.651249301,0,0.3534,"0",0.56,TRUE,4,75457,42,"","76.9",1764504.06,1714971.13
"211","BUCHANAN, JOAN","CA",10,"DEM",2010,0.695085222,39.4,"REP",0.651249301,0,0.3534,"0",0.56,TRUE,4,75457,500,"","76.9",1764504.06,1714971.13
"217","BUNCH, CHRISTOPHER N","CA",10,"REP",2010,0.695085222,39.4,"REP",0.311273356,0,0.3534,"1",0.56,FALSE,4,75457,2,"","76.9",36670,36669
"219","BURKE, BUDDY","CA",10,"REP",2010,0.695085222,39.4,"REP",0.311273356,0,0.3534,"1",0.56,FALSE,4,75457,500,"45.40","76.9",36670,36669
"220","CLIFT, GARY WILLIAM","CA",10,"REP",2010,0.695085222,39.4,"REP",0.311273356,0,0.3534,"1",0.56,FALSE,4,75457,47,"54.60","76.9",36670,36669
"221","CLOWARD, JEREMY","CA",10,"GRE",2010,0.695085222,39.4,"REP",0,0,0.3534,"1",0.56,FALSE,4,75457,26,"100.00","76.9",NA,NA
"213","DENHAM, JEROME 'JERRY'","CA",10,"AIP",2010,0.695085222,39.4,"REP",0,0,0.3534,"1",0.56,FALSE,4,75457,170,"100.00","76.9",NA,NA
"215","DESAULNIER, MARK","CA",10,"DEM",2010,0.695085222,39.4,"REP",0.651249301,0,0.3534,"1",0.56,TRUE,4,75457,18,"","76.9",1764504.06,1714971.13
"206","GARAMENDI, JOHN","CA",10,"DEM",2010,0.695085222,39.4,"REP",0.651249301,1,0.3534,"1",0.56,TRUE,4,75457,6,"100.00","76.9",1764504.06,1714971.13
"214","HAMPTON, ADRIEL","CA",10,"DEM",2010,0.695085222,39.4,"REP",0.651249301,0,0.3534,"1",0.56,TRUE,4,75457,500,"","76.9",1764504.06,1714971.13
"218","LOOS, MARK ALAN","CA",10,"REP",2010,0.695085222,39.4,"REP",0.311273356,0,0.3534,"1",0.56,FALSE,4,75457,18,"","76.9",36670,36669
"212","MCILROY, MARY","CA",10,"PAF",2010,0.695085222,39.4,"REP",0,0,0.3534,"0",0.56,FALSE,4,75457,15,"","76.9",NA,NA
"209","PETERSON, DAVID","CA",10,"REP",2010,0.695085222,39.4,"REP",0.311273356,0,0.3534,"1",0.56,FALSE,4,75457,4,"","76.9",36670,36669
"210","TOTH, JOHN RICHARD","CA",10,"REP",2010,0.695085222,39.4,"REP",0.311273356,0,0.3534,"1",0.56,FALSE,4,75457,6,"","76.9",36670,36669
"208","VANGUNDY, GINO W","CA",10,"IND",2010,0.695085222,39.4,"REP",0,0,0.3534,"1",0.56,FALSE,4,75457,500,"","76.9",NA,NA
"216","WOODS, ANTHONY MR","CA",10,"DEM",2010,0.695085222,39.4,"REP",0.651249301,0,0.3534,"1",0.56,TRUE,4,75457,22,"","76.9",1764504.06,1714971.13
"229","AMADOR, ANTONIO C","CA",11,"REP",2010,0.715546516,32.2,"REP",0.44723402,0,0.32001,"1",0.56,FALSE,0,72075,83,"19.76","76.3",2931475.07,2858560.6
"222","BEADLES, ROBERT","CA",11,"REP",2010,0.715546516,32.2,"REP",0.44723402,0,0.32001,"1",0.56,FALSE,0,72075,7,"","76.3",2931475.07,2858560.6
"226","CHRISTENSEN, DAVID","CA",11,"AIP",2010,0.715546516,32.2,"REP",0,0,0.32001,"1",0.56,FALSE,0,72075,4,"100.00","76.3",NA,NA
"224","DEL ARROZ, JONATHAN MR.","CA",11,"REP",2010,0.715546516,32.2,"REP",0.44723402,0,0.32001,"1",0.56,FALSE,0,72075,500,"","76.3",2931475.07,2858560.6
"230","EMKEN, ELIZABETH","CA",11,"REP",2010,0.715546516,32.2,"REP",0.44723402,0,0.32001,"0",0.56,FALSE,0,72075,12,"16.73","76.3",2931475.07,2858560.6
"227","GOEHRING, BRAD","CA",11,"REP",2010,0.715546516,32.2,"REP",0.44723402,0,0.32001,"1",0.56,FALSE,0,72075,123,"27.08","76.3",2931475.07,2858560.6
"223","HARMER, DAVID","CA",11,"REP",2010,0.715546516,32.2,"REP",0.44723402,0,0.32001,"1",0.56,FALSE,0,72075,4,"36.44","76.3",2931475.07,2858560.6
"228","MCNERNEY, JERRY","CA",11,"DEM",2010,0.715546516,32.2,"REP",0.55272566,1,0.32001,"1",0.56,TRUE,0,72075,63,"100.00","76.3",3208078.03,3097236.5
"225","PEGRAM, LARRY","CA",11,"REP",2010,0.715546516,32.2,"REP",0.44723402,0,0.32001,"1",0.56,FALSE,0,72075,58,"","76.3",2931475.07,2858560.6
"231","TAKADA, JEFFREY DAVID","CA",11,"REP",2010,0.715546516,32.2,"REP",0.44723402,0,0.32001,"1",0.56,FALSE,0,72075,15,"","76.3",2931475.07,2858560.6
"232","HARDING, JOSEPH MICHAEL","CA",12,"NNE",2010,0.812385074,46.3,"REP",0,0,0.47337,"1",0.56,FALSE,4,82337,11,"","76.95789",NA,NA
"235","MOLONEY, MICHAEL J.","CA",12,"REP",2010,0.812385074,46.3,"REP",0.184588519,0,0.47337,"1",0.56,FALSE,4,82337,1,"97.26","76.95789",0,0
"234","PARKER, MICHAEL DOUGLAS","CA",12,"REP",2010,0.812385074,46.3,"REP",0.184588519,0,0.47337,"1",0.56,FALSE,4,82337,1,"2.74","76.95789",0,0
"236","SPEIER, JACKIE","CA",12,"DEM",2010,0.812385074,46.3,"REP",0.751132646,1,0.47337,"0",0.56,TRUE,4,82337,500,"100.00","76.95789",1060952.74,772791.25
"233","WILLIAMS, MARK PAUL","CA",12,"LIB",2010,0.812385074,46.3,"REP",0.020925378,0,0.47337,"1",0.56,FALSE,4,82337,18,"100.00","76.95789",NA,NA
"237","BAKER, FOREST","CA",13,"REP",2010,0.800612436,36.9,"REP",0.235697007,0,0.63546,"1",0.56,FALSE,4,73539,500,"54.53","77.34762",0,0
"240","GARCIA, LUIS 'COACH'","CA",13,"REP",2010,0.800612436,36.9,"REP",0.235697007,0,0.63546,"1",0.56,FALSE,4,73539,117,"45.47","77.34762",0,0
"238","JELINCIC, JUSTIN","CA",13,"DEM",2010,0.800612436,36.9,"REP",0.764302993,0,0.63546,"1",0.56,TRUE,4,73539,38,"15.65","77.34762",487385.12,371118.55
"241","PAREJA, CHRISTOPHER JAMES","CA",13,"W",2010,0.800612436,36.9,"REP",0,0,0.63546,"1",0.56,FALSE,4,73539,2,"","77.34762",NA,NA
"239","STARK, FORTNEY P.","CA",13,"DEM",2010,0.800612436,36.9,"REP",0.764302993,1,0.63546,"1",0.56,TRUE,4,73539,500,"84.35","77.34762",487385.12,371118.55
"242","CHAPMAN, DAVE","CA",14,"REP",2010,0.728845445,57,"REP",0.222205114,0,0.34503,"1",0.56,FALSE,0,94740,4,"52.98","78",0,0
"245","ESHOO, ANNA","CA",14,"DEM",2010,0.728845445,57,"REP",0.697671264,1,0.34503,"0",0.56,TRUE,0,94740,87,"100.00","78",1464392.73,1395749.44
"243","LAZAGA, PAUL","CA",14,"LIB",2010,0.728845445,57,"REP",0.043733457,0,0.34503,"1",0.56,FALSE,0,94740,27,"100.00","78",NA,NA
"244","SANTANA, RONNY","CA",14,"REP",2010,0.728845445,57,"REP",0.222205114,0,0.34503,"1",0.56,FALSE,0,94740,500,"47.02","78",0,0
"246","BARICH, DON","CA",15,"REP",2010,0.708887172,46.6,"REP",0.232571493,0,0.52886,"1",0.56,FALSE,0,85700,42,"36.75","77.8",66867,66867
"250","CHUKWU, RAYMOND LEMMY","CA",15,"REP",2010,0.708887172,46.6,"REP",0.232571493,0,0.52886,"1",0.56,FALSE,0,85700,61,"24.47","77.8",66867,66867
"247","GORDON, KEVIN PATRICK","CA",15,"REP",2010,0.708887172,46.6,"REP",0.232571493,0,0.52886,"1",0.56,FALSE,0,85700,13,"","77.8",66867,66867
"251","HONDA, MIKE","CA",15,"DEM",2010,0.708887172,46.6,"REP",0.716617279,1,0.52886,"1",0.56,TRUE,0,85700,1,"100.00","77.8",773920.65,850364.24
"249","KIRKLAND, SCOTT SPENCER","CA",15,"REP",2010,0.708887172,46.6,"REP",0.232571493,0,0.52886,"1",0.56,FALSE,0,85700,17,"38.78","77.8",66867,66867
"248","SIMITIAN, S. JOSEPH","CA",15,"DEM",2010,0.708887172,46.6,"REP",0.716617279,0,0.52886,"1",0.56,TRUE,0,85700,500,"","77.8",773920.65,850364.24
"255","GONZALEZ, EDWARD M","CA",16,"LIB",2010,0.708887172,32.1,"REP",0.046009536,0,0.52509,"1",0.56,FALSE,0,73973,40,"8.85","76.6",NA,NA
"252","HOWELL, ROBERT PAUL","CA",16,"REP",2010,0.708887172,32.1,"REP",0,0,0.52509,"1",0.56,FALSE,0,73973,7,"","76.6",NA,NA
"253","LOFGREN, ZOE","CA",16,"DEM",2010,0.708887172,32.1,"REP",0.713403498,1,0.52509,"0",0.56,TRUE,0,73973,500,"100.00","76.6",782099.68,790373.93
"254","SAHAGUN, DANIEL","CA",16,"REP",2010,0.708887172,32.1,"REP",0,0,0.52509,"1",0.56,FALSE,0,73973,12,"91.15","76.6",NA,NA
"260","ANDRESEN, PETE","CA",17,"REP",2010,0.741661681,26.3,"REP",0.258225224,0,0.22151,"1",0.56,FALSE,4,55026,55,"17.60","76.9",183520.35,176754.18
"259","ARNOLD, GARY RICHARD","CA",17,"REP",2010,0.741661681,26.3,"REP",0.258225224,0,0.22151,"1",0.56,FALSE,4,55026,47,"21.26","76.9",183520.35,176754.18
"258","CHANDLER, WILLIAM THARON","CA",17,"IND",2010,0.741661681,26.3,"REP",0,0,0.22151,"1",0.56,FALSE,4,55026,9,"","76.9",NA,NA
"265","DUNN, ART","CA",17,"DEM",2010,0.741661681,26.3,"REP",0.738791738,0,0.22151,"1",0.56,TRUE,4,55026,500,"11.21","76.9",704176.78,718568.64
"264","FARR, SAM","CA",17,"DEM",2010,0.741661681,26.3,"REP",0.738791738,1,0.22151,"1",0.56,TRUE,4,55026,64,"88.79","76.9",704176.78,718568.64
"257","KABAT, RONALD P.","CA",17,"W",2010,0.741661681,26.3,"REP",0,0,0.22151,"1",0.56,FALSE,4,55026,43,"","76.9",NA,NA
"263","LARKIN, MARY VIRGINIA","CA",17,"LIB",2010,0.741661681,26.3,"REP",0,0,0.22151,"0",0.56,FALSE,4,55026,15,"100.00","76.9",NA,NA
"262","LE BARRE, MICHAEL ROBERT","CA",17,"REP",2010,0.741661681,26.3,"REP",0.258225224,0,0.22151,"1",0.56,FALSE,4,55026,500,"0.04","76.9",183520.35,176754.18
"261","PETERSEN, ERIC","CA",17,"GRE",2010,0.741661681,26.3,"REP",0,0,0.22151,"1",0.56,FALSE,4,55026,14,"23.37","76.9",NA,NA
"256","TAYLOR, JEFFREY E","CA",17,"REP",2010,0.741661681,26.3,"REP",0.258225224,0,0.22151,"1",0.56,FALSE,4,55026,15,"61.09","76.9",183520.35,176754.18
"267","BERRYHILL, MICHAEL CLARE SR","CA",18,"REP",2010,0.513945638,10.7,"REP",0,0,0.32626,"0",0.56,FALSE,4,39297,1,"100.00","77.5",340355.02,339661.61
"266","CARDOZA, DENNIS","CA",18,"DEM",2010,0.513945638,10.7,"REP",1,1,0.32626,"1",0.56,TRUE,4,39297,59,"100.00","77.5",1180308.37,1420229.82
"268","DENHAM, JEFF","CA",19,"REP",2010,0.489362431,21.6,"REP",0.984316396,0,0.20874,"1",0.56,FALSE,4,51553,192,"100.00","78",1106669.57,1060088.28
"269","ESTRADA, JOHN ANTHONY","CA",19,"DEM",2010,0.489362431,21.6,"REP",0,0,0.20874,"1",0.56,TRUE,4,51553,6,"","78",44517,46862
"274","GOODWIN, LORAINE","CA",19,"DEM",2010,0.489362431,21.6,"REP",0,0,0.20874,"0",0.56,TRUE,4,51553,500,"52.56","78",44517,46862
"272","MARSDEN, LES","CA",19,"DEM",2010,0.489362431,21.6,"REP",0,0,0.20874,"1",0.56,TRUE,4,51553,500,"47.44","78",44517,46862
"273","PATTERSON, NORWOOD JAMES JR","CA",19,"REP",2010,0.489362431,21.6,"REP",0.984316396,0,0.20874,"1",0.56,FALSE,4,51553,500,"30.51","78",1106669.57,1060088.28
"271","POMBO, RICHARD W","CA",19,"REP",2010,0.489362431,21.6,"REP",0.984316396,0,0.20874,"1",0.56,FALSE,4,51553,16,"20.74","78",1106669.57,1060088.28
"270","WESTERLUND, LARRY","CA",19,"REP",2010,0.489362431,21.6,"REP",0.984316396,0,0.20874,"1",0.56,FALSE,4,51553,58,"12.46","78",1106669.57,1060088.28
"276","COSTA, JIM MR.","CA",20,"DEM",2010,0.451172356,7.4,"REP",0.743345506,1,0.3971,"1",0.56,TRUE,4,33089,5,"79.28","77.62667",1795156.04,2076986.04
"279","HAZE, ERNEST STEVEN","CA",20,"DEM",2010,0.451172356,7.4,"REP",0.743345506,0,0.3971,"1",0.56,TRUE,4,33089,158,"20.72","77.62667",1795156.04,2076986.04
"277","LAKE, RICHARD DAVID GEORGE","CA",20,"REP",2010,0.451172356,7.4,"REP",0.256654494,0,0.3971,"1",0.56,FALSE,4,33089,16,"22.19","77.62667",897504.22,891825.76
"278","MILLER, JOSHUA THOMAS COULSTON","CA",20,"REP",2010,0.451172356,7.4,"REP",0.256654494,0,0.3971,"1",0.56,FALSE,4,33089,24,"85.04","77.62667",897504.22,891825.76
"275","QUINTANAR, SERAFIN","CA",20,"REP",2010,0.451172356,7.4,"REP",0.256654494,0,0.3971,"1",0.56,FALSE,4,33089,500,"7.51","77.62667",897504.22,891825.76
"280","VIDAK, JAMES ANDREW","CA",20,"REP",2010,0.451172356,7.4,"REP",0.256654494,0,0.3971,"1",0.56,FALSE,4,33089,5,"70.30","77.62667",897504.22,891825.76
"281","MACARENO, RUBEN","CA",21,"DEM",2010,0.477368999,17.6,"REP",0,0,0.29441,"1",0.56,TRUE,4,48113,182,"100.00","76.9",NA,NA
"282","NUNES, DEVIN G","CA",21,"REP",2010,0.477368999,17.6,"REP",0.683926316,1,0.29441,"1",0.56,FALSE,4,48113,500,"100.00","76.9",1223375.95,994286.53
"284","MCCARTHY, KEVIN","CA",22,"REP",2010,0.676152336,20.4,"REP",1,1,0.25769,"1",0.56,FALSE,4,53626,13,"100.00","76.3",2091010.31,1693570.59
"283","UEBERSAX, JOHN","CA",22,"W",2010,0.676152336,20.4,"REP",0,0,0.25769,"1",0.56,FALSE,4,53626,6,"","76.3",NA,NA
"291","CAPPS, LOIS G","CA",23,"DEM",2010,0.568007585,27.8,"REP",0.680743324,1,0.22335,"0",0.56,TRUE,4,54049,500,"100.00","75.92632",955564.7,991078.62
"287","DAVIDSON, JOHN","CA",23,"REP",2010,0.568007585,27.8,"REP",0.319256676,0,0.22335,"1",0.56,FALSE,4,54049,6,"22.52","75.92632",611864.23,607298.83
"289","HAGER, JOHN VICTOR","CA",23,"IND",2010,0.568007585,27.8,"REP",0,0,0.22335,"1",0.56,FALSE,4,54049,6,"","75.92632",NA,NA
"285","MILLER, CAROLE LEE","CA",23,"REP",2010,0.568007585,27.8,"REP",0.319256676,0,0.22335,"0",0.56,FALSE,4,54049,500,"85.04","75.92632",611864.23,607298.83
"286","STAFFORD, DARRELL M","CA",23,"LIB",2010,0.568007585,27.8,"REP",0,0,0.22335,"1",0.56,FALSE,4,54049,137,"100.00","75.92632",NA,NA
"288","STOCKDALE, DAVID R","CA",23,"REP",2010,0.568007585,27.8,"REP",0.319256676,0,0.22335,"1",0.56,FALSE,4,54049,4,"16.82","75.92632",611864.23,607298.83
"290","VANDEVENTER, CLARK","CA",23,"REP",2010,0.568007585,27.8,"REP",0.319256676,0,0.22335,"1",0.56,FALSE,4,54049,500,"15.93","75.92632",611864.23,607298.83
"292","WATSON, THOMAS C","CA",23,"REP",2010,0.568007585,27.8,"REP",0.319256676,0,0.22335,"1",0.56,FALSE,4,54049,20,"36.08","75.92632",611864.23,607298.83
"293","AGUIAR, LANCE","CA",24,"UNK",2010,0.581760902,34.3,"REP",0,0,0.24252,"1",0.56,FALSE,4,74103,129,"","75.37143",NA,NA
"298","ALLISON, TIMOTHY JAMES","CA",24,"DEM",2010,0.581760902,34.3,"REP",0.4184608,0,0.24252,"1",0.56,TRUE,4,74103,21,"47.39","75.37143",183711.03,180025.88
"294","GALLEGLY, ELTON","CA",24,"REP",2010,0.581760902,34.3,"REP",0.5815392,1,0.24252,"1",0.56,FALSE,4,74103,500,"100.00","75.37143",783256.55,811193.84
"300","JORGENSEN, MARTA ANN","CA",24,"DEM",2010,0.581760902,34.3,"REP",0.4184608,0,0.24252,"0",0.56,TRUE,4,74103,500,"","75.37143",183711.03,180025.88
"296","KALEMKARIAN, TIMOTHY CHARLES","CA",24,"REP",2010,0.581760902,34.3,"REP",0.5815392,0,0.24252,"1",0.56,FALSE,4,74103,21,"0.84","75.37143",783256.55,811193.84
