filler,filler,filler,filler,state,district,partyLEFT,filler,filler,filler,filler,Party_Previous_Vote_ShareLEFT,IncumbentLEFT,filler,filler,filler,filler,filler,filler,filler,filler,filler,RaisedLEFT,SpentLEFT,filler,filler,filler,candidateRIGHT,filler,filler,partyRIGHT,filler,filler,filler,filler,Party_Previous_Vote_ShareRIGHT,IncumbentRIGHT,filler,filler,filler,filler,filler,filler,filler,filler,filler,RaisedRIGHT,SpentRIGHT,PollingLEFT,PollingRIGHT,Wave,won
1922,12232,12233,"HIGGINS, BRIAN",NY,26,DEM,2018,0.510941848,30,DEM,0.743710752,1,0.29302,1,0.37,FALSE,0,49148,8,100,68.3,954460.82,740141.52,0,12233,12232,"ZENO, RENEE MARIE MISS",NY,26,REP,2018,0.510941848,30,DEM,0.256289248,0,0.29302,0,0.37,TRUE,0,49148,88,100,68.3,100,0,0.743710752,0.256289248,7.3,0
1923,12237,12237,"COLE, ERIN",NY,27,DEM,2018,0.514804422,29.1,DEM,0.323481084,0,0.06576,0,0.37,FALSE,,64032,39,,65.9,653167.51,219609.79,0,12238,12242,"MCMURRAY, NATHAN DOUGLAS",NY,27,DEM,2018,0.514804422,29.1,DEM,0.323481084,0,0.06576,1,0.37,FALSE,,64032,49,100,65.9,653167.51,219609.79,0.4791,0.5209,7.3,0
1924,11789,11791,"ALLISON, ROGER",NC,1,REP,2018,0.657082975,25.9,DEM,0.290150794,0,0.51517,1,0.47,TRUE,4,43853,92,100,67.28667,26638.46,26533.88,0,11790,11790,"BUTTERFIELD, G. K.",NC,1,DEM,2018,0.657082975,25.9,DEM,0.686036387,1,0.51517,1,0.47,FALSE,4,43853,500,100,67.28667,665761.45,691923.58,0.290150794,0.686036387,7.3,0
1925,11792,11797,"COLEMAN, LINDA",NC,2,DEM,2018,0.546231998,33.9,DEM,0.43269855,0,0.28393,0,0.47,FALSE,4,69552,68,56,71.7,688240.87,243417.95,0,11793,11795,"HOLDING, GEORGE E MR.",NC,2,REP,2018,0.546231998,33.9,DEM,0.56730145,1,0.28393,1,0.47,TRUE,4,69552,53,76.5,71.7,2402126.11,2158649.95,0.488333333,0.511666667,7.3,0
1926,11805,11807,"HOWE, BARBARA",NC,4,LIB,2018,0.665717886,52.3,DEM,0,0,0.39319,0,0.47,FALSE,4,70293,76,,70.63158,,,0,11808,11808,"PRICE, DAVID E",NC,4,DEM,2018,0.665717886,52.3,DEM,0.682216862,1,0.39319,1,0.47,FALSE,4,70293,4,77.2,70.63158,778243.69,763294.23,0,0.682216862,7.3,0
1927,11811,11812,"ADAMS, DENISE DARCEL",NC,5,DEM,2018,0.393409945,25.6,DEM,0.415350602,0,0.20657,0,0.47,FALSE,4,46513,53,64.4,69.78095,318832.12,258332.09,0,11812,11815,"FOXX, VIRGINIA ANN",NC,5,REP,2018,0.393409945,25.6,DEM,0.584649398,1,0.20657,0,0.47,TRUE,4,46513,159,80.8,69.78095,2015579.9,1496832.2,0.415350602,0.584649398,7.3,0
1928,11818,11818,"WALKER, BRADLEY MARK MR.",NC,6,REP,2018,0.489739697,23.1,DEM,0.592808236,1,0.28614,1,0.47,TRUE,4,49867,57,100,69.2,1155911.84,576556.32,0,11819,11819,"WATTS, RYAN",NC,6,DEM,2018,0.489739697,23.1,DEM,0.407191764,0,0.28614,1,0.47,FALSE,4,49867,25,77.2,69.2,305848.56,205780.46,0.592808236,0.407191764,7.3,0
1929,11823,11822,"HORTON, LAUREN",NC,7,DEM,2018,0.405338908,23.9,DEM,0.390220665,0,0.25118,0,0.47,FALSE,4,48345,137,67,69.4,647623.69,361030.67,0,11825,11824,"ROUZER, DAVID CHESTON",NC,7,REP,2018,0.405338908,23.9,DEM,0.609779335,1,0.25118,1,0.47,TRUE,4,48345,4,100,69.4,1387491.83,651679.58,0.52,0.48,7.3,0
1930,11826,11831,"HUDSON, RICHARD L. JR.",NC,8,REP,2018,0.432184096,24.7,DEM,0.588434788,1,0.34169,1,0.47,TRUE,4,51621,16,100,67.6,2176869.58,1004893.87,0,11829,11828,"MCNEILL, FRANK",NC,8,DEM,2018,0.432184096,24.7,DEM,0.411565212,0,0.34169,1,0.47,FALSE,4,51621,65,56.1,67.6,586089.81,434888.28,0.588434788,0.411565212,7.3,0
1931,11833,11834,"HARRIS, MARK",NC,9,REP,2018,0.580490389,32.6,DEM,0.582562045,0,0.34037,1,0.47,TRUE,0,61369,18,48.5,69.6,1615686.06,1110064.29,0,11835,11833,"MCCREADY, DANIEL",NC,9,DEM,2018,0.580490389,32.6,DEM,0.417437955,0,0.34037,1,0.47,FALSE,0,61369,12,82.8,69.6,4303254.16,2654757.49,0.50335,0.49665,7.3,0
1932,11840,11841,"BROWN, DAVID",NC,10,DEM,2018,0.381029598,23.1,DEM,0.368458138,0,0.18871,1,0.47,FALSE,4,47064,4,100,68.8,106319.9,90795.33,0,11844,11842,"MCHENRY, PATRICK",NC,10,REP,2018,0.381029598,23.1,DEM,0.631541862,1,0.18871,1,0.47,TRUE,4,47064,37,70.7,68.8,3375132.28,2836292.37,0.368458138,0.631541862,7.3,0
1933,11853,11850,"MEADOWS, MARK R",NC,11,REP,2018,0.395924033,23.6,DEM,0.641637403,1,0.09435,1,0.47,TRUE,4,46337,18,86.4,68.2,1521684.49,802481.74,0,11855,11851,"PRICE, PHILLIP",NC,11,DEM,2018,0.395924033,23.6,DEM,0.358362597,0,0.09435,1,0.47,FALSE,4,46337,71,40.6,68.2,180196.79,79255.06,0.641637403,0.358362597,7.3,0
1934,11857,11858,"ADAMS, ALMA SHEALEY",NC,12,DEM,2018,0.654465873,38.3,DEM,0.6704808,1,0.53858,0,0.47,FALSE,4,58787,500,85.5,68.50667,497511.06,340450.85,0,11862,11859,"WRIGHT, PAUL",NC,12,REP,2018,0.654465873,38.3,DEM,0.3295192,0,0.53858,1,0.47,TRUE,4,58787,27,43.2,68.50667,0,0,0.6704808,0.3295192,7.3,0
1935,11865,11868,"BUDD, THEODORE P.",NC,13,REP,2018,0.449426298,27.6,DEM,0.561417927,1,0.29826,1,0.47,TRUE,,50803,181,100,59.9,1809592.59,1005005.34,0,11867,11865,"MANNING, KATHY",NC,13,DEM,2018,0.449426298,27.6,DEM,0.438582073,0,0.29826,0,0.47,FALSE,,50803,134,70.1,59.9,2890580.86,1914281.31,0.5208,0.4792,7.3,0
1936,11870,11871,"ARMSTRONG, KELLY",ND,0,REP,2018,,28.2,REP,0,0,0.13407,0,0.52,TRUE,4,61843,14,56.3,59.28421,1561096.4,1073215.8,0,11875,11872,"SCHNEIDER, MAC SCHNEIDER",ND,0,DEM,2018,,28.2,REP,0,0,0.13407,1,0.52,FALSE,4,61843,500,100,59.28421,667810.24,506215.94,0.605,0.395,7.3,0
1937,12244,12248,"CHABOT, STEVE",OH,1,REP,2018,0.49814381,33.1,REP,0.595779569,1,0.28565,1,0.46,TRUE,4,59719,159,83.2,57.8,1392064.14,1476846.87,0,12245,12247,"PUREVAL, AFTAB",OH,1,DEM,2018,0.49814381,33.1,REP,0.404220431,0,0.28565,1,0.46,FALSE,4,59719,500,100,57.8,3093962.08,2004875.45,0.534633333,0.465366667,7.3,0
1938,12253,12255,"SCHILLER, JILL",OH,2,DEM,2018,0.458744837,30.5,REP,0.333800646,0,0.13505,0,0.46,FALSE,4,57083,54,54.2,58.7,467526.73,297446.47,0,12255,12251,"WENSTRUP, BRAD",OH,2,REP,2018,0.458744837,30.5,REP,0.666199354,1,0.13505,1,0.46,TRUE,4,57083,123,100,58.7,1296171.29,872389.09,0.435,0.565,7.3,0
1939,12256,12258,"BEATTY, JOYCE",OH,3,DEM,2018,0.637928247,27.4,REP,0.682825605,1,0.46406,0,0.46,FALSE,0,47123,500,100,59,945802.24,528576.3,0,12257,12257,"BURGESS, JAMES E",OH,3,REP,2018,0.637928247,27.4,REP,0.317174395,0,0.46406,1,0.46,TRUE,0,47123,5,93.2,59,0,0,0.682825605,0.317174395,7.3,0
1940,12260,12261,"GARRETT, JANET PATRICIA MRS.",OH,4,DEM,2018,0.35337811,17,REP,0.318983586,0,0.09892,0,0.46,FALSE,4,52370,125,83.8,57.3,495471.23,264184.41,0,12261,12260,"JORDAN, JAMES D.",OH,4,REP,2018,0.35337811,17,REP,0.681016414,1,0.09892,1,0.46,TRUE,4,52370,5,85.3,57.3,690552.46,501580.77,0.38,0.62,7.3,0
1941,12266,12268,"GALBRAITH, JOHN MICHAEL",OH,5,DEM,2018,0.427502742,25.2,REP,0.290004466,0,0.08567,1,0.46,FALSE,0,56835,6,73.3,59.2,185746.52,129811.75,0,12268,12271,"LATTA, ROBERT EDWARD",OH,5,REP,2018,0.427502742,25.2,REP,0.709995534,1,0.08567,1,0.46,TRUE,0,56835,7,73.8,59.2,1475819.45,954365.91,0.290004466,0.709995534,7.3,0
1942,12272,12274,"JOHNSON, BILL",OH,6,REP,2018,0.355829285,15.6,REP,0.706404606,1,0.0494,1,0.46,TRUE,0,47067,9,84.1,56.7,1774716.88,1427666.32,0,12275,12276,"ROBERTS, SHAWNA",OH,6,DEM,2018,0.355829285,15.6,REP,0.293595394,0,0.0494,0,0.46,FALSE,0,47067,174,74.5,56.7,6241.45,4423.03,0.706404606,0.293595394,7.3,0
1943,12276,12277,"GIBBS, ROBERT",OH,7,REP,2018,0.384646908,19.5,REP,0.641147915,1,0.07554,1,0.46,TRUE,0,54045,7,78,57.6,1016668.39,317651.95,0,12277,12280,"HARBAUGH, KENNETH",OH,7,DEM,2018,0.384646908,19.5,REP,0.289296919,0,0.07554,1,0.46,FALSE,0,54045,31,80.3,57.6,2505811.41,1998367.71,0.552083333,0.447916667,7.3,0
1944,12281,12289,"DAVIDSON, WARREN",OH,8,REP,2018,0.315968223,23.4,REP,0.689806593,1,0.11818,1,0.46,TRUE,0,58295,500,100,81,974239.78,863367.64,0,12283,12287,"ENOCH, VANESSA L. DR.",OH,8,DEM,2018,0.315968223,23.4,REP,0.268164344,0,0.11818,0,0.46,FALSE,0,58295,113,57.8,81,3691,3554,0.689806593,0.268164344,7.3,0
1945,12292,12292,"KAPTUR, MARCY HON. M.C.",OH,9,DEM,2018,0.625787583,21.6,REP,0.685268582,1,0.26546,0,0.46,FALSE,4,43182,500,85.6,80.2,701125.29,547317.98,0,12293,12291,"KRAUS, STEVEN WAYNE",OH,9,REP,2018,0.625787583,21.6,REP,0.314731418,0,0.26546,1,0.46,TRUE,4,43182,19,,80.2,28224.23,23531.2,0.685268582,0.314731418,7.3,0
1946,12297,12303,"GASPER, THERESA",OH,10,DEM,2018,0.459978093,28.3,REP,0.324328213,0,0.23701,0,0.46,FALSE,4,51208,80,67,79.8,923340.44,784323.75,0,12302,12297,"TURNER, MICHAEL R",OH,10,REP,2018,0.459978093,28.3,REP,0.64364213,1,0.23701,1,0.46,TRUE,4,51208,1,79.8,79.8,1099895.13,1064899.22,0.324328213,0.64364213,7.3,0
1947,12306,12309,"FUDGE, MARCIA L",OH,11,DEM,2018,0.642555661,26.5,REP,0.800700873,1,0.60489,0,0.46,FALSE,0,35954,500,100,79.19524,658116.46,533958.1,0,12307,12308,"GOLDSTEIN, BEVERLY A.",OH,11,REP,2018,0.642555661,26.5,REP,0.199299127,0,0.60489,0,0.46,TRUE,0,35954,500,52.5,79.19524,16018,4609.41,0.800700873,0.199299127,7.3,0
1948,12313,12325,"BALDERSON, TROY",OH,12,REP,2018,0.535423661,39.6,REP,0.666087863,1,0.13427,1,0.46,TRUE,4,71853,62,28.7,78.6,2121527.51,1733939.49,0,12324,12327,"O'CONNOR, DANIEL JAY",OH,12,DEM,2018,0.535423661,39.6,REP,0.298834476,0,0.13427,1,0.46,FALSE,4,71853,12,40.5,78.6,6681005.26,5616631.73,0.505,0.495,7.3,0
1949,12333,12333,"DEPIZZO, CHRIS",OH,13,REP,2018,0.487045548,21.7,REP,0.323573029,0,0.17947,1,0.46,TRUE,0,45177,109,100,78.7,76496.25,52629.69,0,12336,12334,"RYAN, TIMOTHY",OH,13,DEM,2018,0.487045548,21.7,REP,0.676426971,1,0.17947,1,0.46,FALSE,0,45177,21,87.2,78.7,1444685.26,1372287.39,0.323573029,0.676426971,7.3,0
1950,12340,12344,"JOYCE, DAVID P",OH,14,REP,2018,0.577466185,33.7,REP,0.627235398,1,0.09907,1,0.46,TRUE,0,67163,4,100,78.8,2110006.25,1352614.48,0,12342,12338,"RADER, ELIZABETH ANNE",OH,14,DEM,2018,0.577466185,33.7,REP,0.372764602,0,0.09907,0,0.46,FALSE,0,67163,12,100,78.8,1738619.71,1440674.39,0.627235398,0.372764602,7.3,0
1951,12347,12347,"NEAL, RICK",OH,15,DEM,2018,0.551515167,30.2,REP,0.337783115,0,0.09225,1,0.46,FALSE,4,66694,16,63.6,79.1,1188697.87,579855.93,0,12348,12346,"STIVERS, STEVE MR.",OH,15,REP,2018,0.551515167,30.2,REP,0.662216885,1,0.09225,1,0.46,TRUE,4,66694,159,100,79.1,3695989.76,3074689.56,0.337783115,0.662216885,7.3,0
1952,12351,12351,"GONZALEZ, ANTHONY E",OH,16,REP,2018,0.56597854,32.4,REP,0.653780649,0,0.07099,1,0.46,TRUE,,66504,22,53.1,79.1,1753406.59,1319267.88,0,12357,12352,"PALMER, SUSAN MORAN",OH,16,DEM,2018,0.56597854,32.4,REP,0.346219351,0,0.07099,0,0.46,FALSE,,66504,27,34.6,79.1,280893.39,124346.45,0.545,0.455,7.3,0
1953,12365,12371,"GILPIN, TIM",OK,1,DEM,2018,0.324875264,29.3,REP,0,0,0.28685,1,0.57,FALSE,0,53332,21,34.5,78.8,271359.79,211354.61,0,12367,12362,"HERN, KEVIN R",OK,1,REP,2018,0.324875264,29.3,REP,1,0,0.28685,1,0.57,TRUE,0,53332,13,,78.8,2596655.77,2418739.16,0.3895,0.6105,7.3,0
1954,12379,12373,"MULLIN, MARKWAYNE MR.",OK,2,REP,2018,0.237816975,16.7,REP,0.706092643,1,0.33931,1,0.57,TRUE,0,40305,500,54.1,78.6,1418195.91,1285345.23,0,12380,12374,"NICHOLS, JASON",OK,2,DEM,2018,0.237816975,16.7,REP,0.232023892,0,0.33931,1,0.57,FALSE,0,40305,3,37.9,78.6,102371.62,86729.8,0.569,0.431,7.3,0
1955,12383,12386,"LUCAS, FRANK D.",OK,3,REP,2018,0.219391717,22.1,REP,0.7829436,1,0.20733,1,0.57,TRUE,0,50089,65,100,78.17143,976786.64,802122.63,0,12384,12385,"ROBBINS, FRANKIE LEE",OK,3,DEM,2018,0.219391717,22.1,REP,0.2170564,0,0.20733,1,0.57,FALSE,0,50089,65,64.8,78.17143,0,0,0.6495,0.3505,7.3,0
1956,12386,12391,"BRANNON, MARY",OK,4,DEM,2018,0.358401705,24.2,REP,0.260798306,0,0.24577,0,0.57,FALSE,0,54885,15,34.4,77.6,4449,1436,0,12387,12387,"COLE, TOM",OK,4,REP,2018,0.358401705,24.2,REP,0.696356745,1,0.24577,1,0.57,TRUE,0,54885,20,64.7,77.6,1651773.9,1433918.83,0.3335,0.6665,7.3,0
1957,12399,12396,"HORN, KENDRA",OK,5,DEM,2018,0.422828744,29.8,REP,0.368006338,0,0.31219,0,0.57,FALSE,,50441,181,43.8,77.9,859952.5,681676.15,0,12403,12404,"RUSSELL, STEVEN DANE",OK,5,REP,2018,0.422828744,29.8,REP,0.571026843,1,0.31219,1,0.57,TRUE,,50441,19,83.6,77.9,795652,378626.46,0.4325,0.5675,7.3,0
1958,12406,12406,"BONAMICI, SUZANNE MS.",OR,1,DEM,2018,0.712245402,39.1,DEM,0.596094701,1,0.20038,0,0.38,FALSE,0,75585,107,92.3,79.2,970431.38,638618.82,0,12411,12412,"VERBEEK, JOHN",OR,1,REP,2018,0.712245402,39.1,DEM,0.372562784,0,0.20038,1,0.38,TRUE,0,75585,6,50.7,79.2,0,0,0.596094701,0.372562784,7.3,0
1959,12416,12413,"MCLEOD-SKINNER, JAMIE",OR,2,DEM,2018,0.389939029,23.7,DEM,0.278989751,0,0.09973,0,0.38,FALSE,4,51813,40,42.2,78,905474.03,471473.08,0,12421,12418,"WALDEN, GREGORY P. MR.",OR,2,REP,2018,0.389939029,23.7,DEM,0.721010249,1,0.09973,1,0.38,TRUE,4,51813,29,77.5,78,4909143.83,3137551.6,0.455,0.545,7.3,0
1960,12425,12425,"BLUMENAUER, EARL",OR,3,DEM,2018,0.716251484,38.6,DEM,0.72571223,1,0.21548,1,0.38,FALSE,0,64379,500,90.7,79,1339687.55,1306924.1,0,12426,12426,"HAFNER, ERIC",OR,3,DEM,2018,0.716251484,38.6,DEM,0.72571223,0,0.21548,1,0.38,FALSE,0,64379,14,,79,1339687.55,1306924.1,0.72571223,0.72571223,7.3,0
1961,12435,12433,"DEFAZIO, PETER A",OR,4,DEM,2018,0.489287187,25.8,DEM,0.555165966,1,0.11668,1,0.38,FALSE,0,49666,55,92.3,78.66667,1474246.19,926475.65,0,12438,12437,"ROBINSON, ART DR.",OR,4,REP,2018,0.489287187,25.8,DEM,0.398264545,0,0.11668,1,0.38,TRUE,0,49666,500,46,78.66667,136067.38,69971.94,0.555165966,0.398264545,7.3,0
1962,12440,12443,"CALLAHAN, MARK ALLEN",OR,5,REP,2018,0.657730911,29.3,DEM,0.432173472,0,0.14339,1,0.38,TRUE,,63710,18,62.6,82.3,29108.09,17351.65,0,12444,12441,"SCHRADER, KURT",OR,5,DEM,2018,0.657730911,29.3,DEM,0.536029228,1,0.14339,1,0.38,FALSE,,63710,180,87,82.3,1869838.25,735546.37,0.615,0.385,7.3,0
1963,12450,12449,"FITZPATRICK, BRIAN",PA,1,REP,2018,0.776299343,25.7,DEM,0.178010905,1,0.54392,1,0.44,TRUE,0,45400,8,67,81.92632,2944088.49,1887832.44,0,12454,12450,"WALLACE, HENRY SCOTT",PA,1,DEM,2018,0.776299343,25.7,DEM,0.821989095,0,0.54392,1,0.44,FALSE,0,45400,120,56.5,81.92632,9810875.53,8393502.59,0.5072,0.4928,7.3,0
1964,12455,12458,"BOYLE, BRENDAN F",PA,2,DEM,2018,0.755773282,34.3,DEM,0.901616277,1,0.66157,1,0.44,FALSE,4,39128,500,64.5,81.48095,1049785.82,920460.08,0,12458,12459,"TORRES, DAVID",PA,2,REP,2018,0.755773282,34.3,DEM,0.098383723,0,0.66157,1,0.44,TRUE,4,39128,4,100,81.48095,0,0,0.901616277,0.098383723,7.3,0
1965,12459,12461,"EVANS, DWIGHT",PA,3,DEM,2018,0.369065706,24.7,DEM,0,1,0.08661,1,0.44,FALSE,0,52491,500,80.8,81.1,1049147.2,1018504.44,0,12461,12464,"LEIB, BRYAN",PA,3,REP,2018,0.369065706,24.7,DEM,1,0,0.08661,1,0.44,TRUE,0,52491,46,100,81.1,6818,1927.59,0,1,7.3,0
1966,12466,12467,"DAVID, DAN",PA,4,REP,2018,0.401577957,25.6,DEM,0.661031318,0,0.14523,1,0.44,TRUE,0,63733,12,100,80.8,428735.64,363157.69,0,12467,12465,"DEAN, MADELEINE",PA,4,DEM,2018,0.401577957,25.6,DEM,0.338968682,0,0.14523,0,0.44,FALSE,0,63733,500,72.6,80.8,1133059.41,761656.07,0.661031318,0.338968682,7.3,0
1967,12480,12484,"KIM, PEARL",PA,5,REP,2018,0.367356521,23.4,DEM,0.672538575,0,0.06653,0,0.44,TRUE,0,50232,500,100,81.4,458828.2,303105.61,0,12486,12474,"SCANLON, MARY GAY",PA,5,DEM,2018,0.367356521,23.4,DEM,0.327461425,0,0.06653,0,0.44,FALSE,0,50232,15,28.4,81.4,1627084.48,1147336.89,0.672538575,0.327461425,7.3,0
1968,12490,12492,"HOULAHAN, CHRISSY",PA,6,DEM,2018,0.543438512,42.5,DEM,0.427039055,0,0.1507,0,0.44,FALSE,0,82203,500,100,81.7,3706941.49,1076364.39,0,12492,12491,"MCCAULEY, GREGORY MICHAEL",PA,6,REP,2018,0.543438512,42.5,DEM,0.572960945,0,0.1507,1,0.44,TRUE,0,82203,29,100,81.7,239746.99,111065.13,0.427039055,0.572960945,7.3,0
1969,12503,12497,"NOTHSTEIN, MARTY MR.",PA,7,REP,2018,0.544070932,42.2,DEM,0.597387245,0,0.1429,1,0.44,TRUE,0,90546,500,50.5,82.5,850959.88,562084.34,0,12511,12571,"WILD, SUSAN",PA,7,DEM,2018,0.544070932,42.2,DEM,0.402612755,0,0.1429,0,0.44,FALSE,0,90546,4,33.3,82.5,,,0.449666667,0.550333333,7.3,0
1970,12513,12516,"CARTWRIGHT, MATT",PA,8,DEM,2018,0.564013361,38.3,DEM,0.455118704,1,0.12565,1,0.44,FALSE,4,84772,500,100,81,2216679.58,1505099.91,0,12514,12513,"CHRIN, JOHN R",PA,8,REP,2018,0.564013361,38.3,DEM,0.544881296,0,0.12565,1,0.44,TRUE,4,84772,6,48.4,81,2100518.16,1480228.3,0.57645,0.42355,7.3,0
1971,12520,12523,"MEUSER, DANIEL",PA,9,REP,2018,0.305817258,18,DEM,0.634319911,0,0.05752,1,0.44,TRUE,0,49356,12,53,81.52,1848489.58,1465189.07,0,12526,12518,"WOLFF, DENNY",PA,9,DEM,2018,0.305817258,18,DEM,0.365680089,0,0.05752,1,0.44,FALSE,0,49356,500,40.7,81.52,762892.89,563471.31,0.605,0.395,7.3,0
1972,12533,12527,"PERRY, SCOTT",PA,10,REP,2018,0.36401145,20.9,DEM,0.702913579,1,0.07323,1,0.44,TRUE,4,53146,17,100,82.1,969200.37,641892.89,0,12534,12528,"SCOTT, GEORGE",PA,10,DEM,2018,0.36401145,20.9,DEM,0.297086421,0,0.07323,1,0.44,FALSE,4,53146,53,36.3,82.1,1259081.49,738509.45,0.509033333,0.490966667,7.3,0
1973,12537,12538,"KING, JESSICA",PA,11,DEM,2018,0.403381096,23.5,DEM,0.362928797,0,0.11947,0,0.44,FALSE,0,57248,11,100,81.1,1414550.61,813412.45,0,12541,12536,"SMUCKER, LLOYD K.",PA,11,REP,2018,0.403381096,23.5,DEM,0.637071203,1,0.11947,1,0.44,TRUE,0,57248,500,58.6,81.1,1179604.72,1052016.4,0.4675,0.5325,7.3,0
1974,12543,12542,"FRIEDENBERG, MARC",PA,12,DEM,2018,0.490428327,32.1,DEM,0.380586003,0,0.0798,1,0.44,FALSE,4,62451,89,50.4,80.13684,125191.15,73685.41,0,12545,12543,"MARINO, THOMAS ANTHONY",PA,12,REP,2018,0.490428327,32.1,DEM,0.619413997,1,0.0798,1,0.44,TRUE,4,62451,20,67.1,80.13684,708678.06,743332.36,0.380586003,0.619413997,7.3,0
1975,12554,12556,"JOYCE, JOHN",PA,13,REP,2018,0.755773282,33.6,DEM,0,0,0.35541,1,0.44,TRUE,0,62427,6,21.9,78.92381,1365705.51,1178463.41,0,12556,12551,"OTTAWAY, BRENT M",PA,13,DEM,2018,0.755773282,33.6,DEM,1,0,0.35541,1,0.44,FALSE,0,62427,82,100,78.92381,10837.9,7183.14,0.605,0.395,7.3,0
1976,12559,12562,"BOERIO, BIBIANA",PA,14,DEM,2018,0.53175818,32.4,DEM,0.743167776,0,0.28819,0,0.44,FALSE,0,45970,500,43,77.6,487524.14,253093.03,0,12561,12561,"RESCHENTHALER, GUY MR.",PA,14,REP,2018,0.53175818,32.4,DEM,0.256832224,0,0.28819,1,0.44,TRUE,0,45970,500,55.4,77.6,800455.18,547482.35,0.743167776,0.256832224,7.3,0
1977,12565,12568,"BOSER, SUSAN",PA,15,DEM,2018,0.474164487,28.2,DEM,0.380357793,0,0.16058,0,0.44,FALSE,0,63128,27,74.5,78.4,,,0,12572,12567,"THOMPSON, GLENN",PA,15,REP,2018,0.474164487,28.2,DEM,0.583862957,1,0.16058,1,0.44,TRUE,0,63128,157,100,78.4,,,0.380357793,0.583862957,7.3,0
1978,12574,12577,"DINICOLA, RONALD A. MR.",PA,16,DEM,2018,0.470203939,25.4,DEM,0.427449972,0,0.17369,1,0.44,FALSE,0,61049,43,60.2,78.2,1106798.97,676993.68,0,12577,12580,"KELLY, MIKE",PA,16,REP,2018,0.470203939,25.4,DEM,0.539091859,1,0.17369,1,0.44,TRUE,0,61049,1,100,78.2,2273333.67,1954657.96,0.487333333,0.512666667,7.3,0
1979,12580,12581,"LAMB, CONOR",PA,17,DEM,2018,0.438499966,21.2,DEM,0.538079693,0,0.12768,1,0.44,FALSE,0,52689,500,100,78,8494529.53,7613993.42,0,12582,12583,"ROTHFUS, KEITH MR.",PA,17,REP,2018,0.438499966,21.2,DEM,0.461920307,1,0.12768,1,0.44,TRUE,0,52689,45,100,78,2763126.03,2896748.42,0.563333333,0.436666667,7.3,0
1980,12596,12600,"CICILLINE, DAVID N",RI,1,DEM,2018,0.610800486,32.2,DEM,0.646748049,1,0.2286,1,0.35,FALSE,0,59193,4,,75,1490926.31,1186142.44,0,12597,12599,"DONOVAN, PATRICK J",RI,1,REP,2018,0.610800486,32.2,DEM,0.353251951,0,0.2286,1,0.35,TRUE,0,59193,37,,75,0,0,0.646748049,0.353251951,7.3,0
1981,12600,12601,"CAIOZZO, SALVATORE",RI,2,REP,2018,0.578166287,32.7,DEM,0.308186663,0,0.13472,1,0.35,TRUE,,69702,500,,75.2,4960,3525.33,0,12601,12602,"LANGEVIN, JAMES R. HONORABLE",RI,2,DEM,2018,0.578166287,32.7,DEM,0.581692519,1,0.13472,1,0.35,FALSE,,69702,5,,75.2,1030198.28,609829.39,0.308186663,0.581692519,7.3,0
1982,12602,12607,"ARRINGTON, KATHERINE ELIZABETH",SC,1,REP,2018,0.470313723,38.3,REP,0.586473746,0,0.25693,0,0.54,TRUE,0,66337,55,50.6,73.64762,1184303.28,845296.37,0,12604,12604,"CUNNINGHAM, JOE",SC,1,DEM,2018,0.470313723,38.3,REP,0.368988358,0,0.25693,1,0.54,FALSE,0,66337,107,71.5,73.64762,1644940.59,1101815.33,0.535,0.465,7.3,0
1983,12611,12612,"CARRIGAN, SEAN J MR.",SC,2,DEM,2018,0.505146386,32.9,REP,0.359342282,0,0.29844,1,0.54,FALSE,4,58665,39,39.9,72.8,119253.93,102749.4,0,12614,12611,"WILSON, JOE THE HON.",SC,2,REP,2018,0.505146386,32.9,REP,0.603124487,1,0.29844,1,0.54,TRUE,4,58665,107,100,72.8,1047607.68,1340082.78,0.359342282,0.603124487,7.3,0
1984,12616,12619,"DUNCAN, JEFFREY D MR.",SC,3,REP,2018,0.330808844,20.6,REP,0.729441113,1,0.23503,1,0.54,TRUE,4,47004,15,100,73.3,765583.02,597133.29,0,12617,12616,"GEREN, MARY SMITH",SC,3,DEM,2018,0.330808844,20.6,REP,0.270558887,0,0.23503,0,0.54,FALSE,4,47004,15,69.7,73.3,241236.85,225070.85,0.729441113,0.270558887,7.3,0
1985,12623,12623,"BROWN, JORDAN",SC,4,REP,2018,0.35933444,30.1,REP,0.672271342,0,0.26598,1,0.54,TRUE,4,53006,500,,73.2,1227537.42,1057669.23,0,12640,12636,"TIMMONS, WILLIAM R. IV",SC,4,REP,2018,0.35933444,30.1,REP,0.672271342,0,0.26598,1,0.54,TRUE,4,53006,9,,73.2,1227537.42,1057669.23,0.672271342,0.672271342,7.3,0
1986,12657,12655,"NORMAN, RALPH W. JR.",SC,5,REP,2018,0.398971361,22.2,REP,0.591156566,1,0.31274,1,0.54,TRUE,4,51131,171,100,73.8,2401943.6,1691571.84,0,12658,12659,"PARNELL, ARCHIE",SC,5,DEM,2018,0.398971361,22.2,REP,0.387949977,0,0.31274,1,0.54,FALSE,4,51131,500,60,73.8,1968027.81,1617916.49,0.591156566,0.387949977,7.3,0
